P,1,0,1,2,3,4,5,0.184767007828,0.00245499610901,0.00270199775696,0.00282597541809,0.0030369758606,0.000288963317871,0.000456094741821,0.000295162200928,0.00028920173645,0.000334024429321
P,1,1,1,2,3,4,5,0.000943183898926,0.00132203102112,0.00169801712036,0.00249195098877,0.00278210639954,0.000170946121216,0.000203847885132,0.000233888626099,0.000292062759399,0.000295162200928
P,2,0,1,2,3,4,5,0.101758956909,0.0860249996185,0.215832948685,0.486522912979,1.10665416718,0.000224113464355,0.000273942947388,0.000353813171387,0.000463008880615,0.000602960586548
P,2,1,1,2,3,4,5,0.142697095871,0.240825891495,0.286309957504,0.779111146927,2.11684298515,0.000241041183472,0.000286817550659,0.000385046005249,0.000500917434692,0.000926971435547
P,2,2,1,2,3,4,5,0.0154349803925,0.0472600460052,0.131827116013,0.358973026276,0.8596367836,0.000286102294922,0.00032114982605,0.000355958938599,0.000559091567993,0.000643014907837
P,3,0,1,2,3,4,5,0.0422840118408,0.17644405365,0.664175987244,2.02283906937,5.50020599365,0.000318050384521,0.00045919418335,0.000695943832397,0.00106811523438,0.00154399871826
P,3,1,1,2,3,4,5,0.0506620407104,0.368891954422,1.84069705009,9.94980406761,44.7251679897,0.000333070755005,0.000509977340698,0.000868082046509,0.001384973526,0.00199103355408
P,3,2,1,2,3,4,5,0.0316760540009,0.307943105698,2.61154818535,16.2984969616,80.4754960537,0.000325918197632,0.000513076782227,0.00113010406494,0.00130081176758,0.00192189216614
P,3,3,1,2,3,4,5,0.0246169567108,0.101425170898,0.425260066986,1.4046690464,4.16782188416,0.000312089920044,0.000453948974609,0.000694990158081,0.00108408927917,0.00157785415649
P-,1,0,1,2,3,4,5,9.89437103271e-05,4.79221343994e-05,4.50611114502e-05,4.50611114502e-05,4.41074371338e-05,0.000198125839233,0.000216007232666,0.000244140625,0.000278949737549,0.000309944152832
P-,1,1,1,2,3,4,5,0.000437021255493,4.6968460083e-05,7.29560852051e-05,4.41074371338e-05,4.41074371338e-05,0.000136852264404,0.000175952911377,0.000226020812988,0.000255107879639,0.000277996063232
P-,2,0,1,2,3,4,5,4.50611114502e-05,4.38690185547e-05,4.48226928711e-05,6.29425048828e-05,4.50611114502e-05,0.000220060348511,0.00026798248291,0.000360012054443,0.000473976135254,0.000620126724243
P-,2,1,1,2,3,4,5,0.0470008850098,0.120676040649,0.321983098984,0.816883087158,2.00525593758,0.0002281665802,0.000308990478516,0.000400066375732,0.000488042831421,0.000671863555908
P-,2,2,1,2,3,4,5,0.000495195388794,8.70227813721e-05,5.91278076172e-05,5.41210174561e-05,5.10215759277e-05,0.000144958496094,0.000216007232666,0.000276803970337,0.000355958938599,0.000470161437988
P-,3,0,1,2,3,4,5,5.19752502441e-05,4.91142272949e-05,4.79221343994e-05,5.79357147217e-05,5.88893890381e-05,0.000310182571411,0.00046181678772,0.000714063644409,0.00104403495789,0.00160217285156
P-,3,1,1,2,3,4,5,0.0570549964905,0.218982934952,0.941990852356,3.06745910645,9.62180185318,0.000363111495972,0.000502824783325,0.00075888633728,0.0012481212616,0.00192403793335
P-,3,2,1,2,3,4,5,0.0518081188202,0.195343017578,0.839206933975,2.90666913986,8.57764196396,0.000317096710205,0.000473022460938,0.000760078430176,0.00123596191406,0.00187087059021
P-,3,3,1,2,3,4,5,0.000643014907837,8.29696655273e-05,4.91142272949e-05,4.60147857666e-05,4.6968460083e-05,0.000189065933228,0.000319004058838,0.000480890274048,0.00071907043457,0.00104904174805
